Time(s),Vout(V),Iload(A)
0.0618500,-136.7517,-6.41897
0.0618600,-137.4068,-6.46977
0.0618700,-137.1069,-6.62315
0.0618800,-137.6186,-6.64419
0.0618900,-138.2510,-6.67743
0.0619000,-138.1412,-6.81952
0.0619100,-138.1134,-6.80214
0.0619200,-139.3246,-6.89551
0.0619300,-139.8776,-6.89525
0.0619400,-139.9731,-6.98045
0.0619500,-139.6326,-7.05276
0.0619600,-140.5996,-7.19626
0.0619700,-140.0941,-7.15620
0.0619800,-140.2603,-7.31325
0.0619900,-140.8124,-7.34416
0.0620000,-141.1487,-7.29228
0.0620100,-142.2773,-7.34582
0.0620200,-142.5233,-7.55050
0.0620300,-142.3056,-7.57511
0.0620400,-143.5001,-7.59739
0.0620500,-143.6301,-7.70130
0.0620600,-143.3696,-7.78606
0.0620700,-144.6221,-7.74698
0.0620800,-144.7730,-7.84805
0.0620900,-144.2288,-7.99266
0.0621000,-145.6234,-8.03431
0.0621100,-146.1537,-8.08462
0.0621200,-145.5505,-8.05964
0.0621300,-145.9066,-8.21163
0.0621400,-145.9881,-8.19412
0.0621500,-147.1050,-8.22376
0.0621600,-147.4819,-8.37773
0.0621700,-147.9361,-8.28421
0.0621800,-148.6782,-8.41308
0.0621900,-149.0885,-8.43176
0.0622000,-148.8892,-8.58917
0.0622100,-148.6048,-8.70691
0.0622200,-150.1354,-8.57433
0.0622300,-149.5187,-8.69272
0.0622400,-150.2668,-8.68817
0.0622500,-150.2624,-8.86086
0.0622600,-150.6484,-8.94082
0.0622700,-152.2275,-8.95178
0.0622800,-152.1943,-9.06604
0.0622900,-153.1533,-9.04848
0.0623000,-152.7695,-9.01455
0.0623100,-152.6211,-9.25954
0.0623200,-153.1979,-9.19159
0.0623300,-154.8474,-9.21332
0.0623400,-154.3317,-9.26863
0.0623500,-154.1577,-9.47374
0.0623600,-154.7210,-9.33831
0.0623700,-155.7744,-9.44163
0.0623800,-156.3819,-9.49764
0.0623900,-155.9524,-9.57626
0.0624000,-157.2953,-9.54876
0.0624100,-157.5904,-9.64429
0.0624200,-158.1043,-9.70487
0.0624300,-158.7025,-9.73727
0.0624400,-158.9083,-9.84681
0.0624500,-159.0442,-9.92463
0.0624600,-158.6743,-9.95533
0.0624700,-159.0403,-10.01613
0.0624800,-160.3237,-10.07183
0.0624900,-159.9467,-10.09982
0.0625000,-160.1334,-10.17744
0.0625100,-160.4535,-10.22021
0.0625200,-160.6620,-10.25663
0.0625300,-161.4332,-10.28714
0.0625400,-161.3922,-10.27416
0.0625500,-162.0366,-10.28033
0.0625600,-162.5286,-10.42252
0.0625700,-162.5307,-10.42598
0.0625800,-163.2230,-10.43359
0.0625900,-164.2275,-10.47620
0.0626000,-163.3414,-10.51039
0.0626100,-163.9824,-10.54332
0.0626200,-164.3854,-10.56508
0.0626300,-164.8341,-10.75260
0.0626400,-165.4772,-10.82432
0.0626500,-165.7345,-10.75325
0.0626600,-166.2509,-10.91357
0.0626700,-165.8947,-10.88272
0.0626800,-165.8545,-10.85632
0.0626900,-166.4553,-11.02422
0.0627000,-167.1132,-10.95942
0.0627100,-167.6941,-10.96110
0.0627200,-166.9228,-11.05516
0.0627300,-168.0587,-11.00230
0.0627400,-168.2333,-11.03073
0.0627500,-167.8699,-11.19285
0.0627600,-168.3845,-11.11877
0.0627700,-169.0029,-11.28303
0.0627800,-169.2443,-11.25092
0.0627900,-169.8633,-11.25705
0.0628000,-169.1917,-11.24252
0.0628100,-170.1155,-11.29463
0.0628200,-169.6010,-11.43645
0.0628300,-169.4551,-11.43731
0.0628400,-170.4193,-11.53602
0.0628500,-170.3250,-11.53636
0.0628600,-171.0741,-11.57187
0.0628700,-171.4137,-11.61205
0.0628800,-170.7684,-11.50763
0.0628900,-171.7146,-11.70202
0.0629000,-170.6044,-11.66917
0.0629100,-171.1728,-11.75648
0.0629200,-171.2350,-11.77543
0.0629300,-172.3499,-11.79995
0.0629400,-172.0072,-11.67519
0.0629500,-172.6223,-11.77936
0.0629600,-171.7962,-11.70522
0.0629700,-171.4784,-11.82934
0.0629800,-172.6816,-11.89843
0.0629900,-172.0487,-11.96686
0.0630000,-171.7653,-11.96505
0.0630100,-172.2149,-11.99339
0.0630200,-172.4364,-11.97370
0.0630300,-173.2998,-11.94124
0.0630400,-172.2183,-11.92430
0.0630500,-172.0442,-11.92037
0.0630600,-172.7611,-12.01943
0.0630700,-172.7561,-11.96858
0.0630800,-172.8307,-12.02421
0.0630900,-172.4558,-11.99850
0.0631000,-172.2889,-12.05590
0.0631100,-172.4169,-12.15336
0.0631200,-173.3041,-12.10722
0.0631300,-173.4886,-12.17654
0.0631400,-172.2944,-12.28978
0.0631500,-172.0056,-12.18422
0.0631600,-173.0516,-12.22561
0.0631700,-173.1682,-12.32780
0.0631800,-172.3317,-12.21178
0.0631900,-172.2505,-12.31951
0.0632000,-172.5936,-12.23535
0.0632100,-172.5734,-12.36106
0.0632200,-172.9121,-12.37966
0.0632300,-171.9821,-12.29539
0.0632400,-172.4179,-12.43637
0.0632500,-171.6987,-12.38415
0.0632600,-171.3807,-12.29076
0.0632700,-172.2870,-12.30641
0.0632800,-170.9271,-12.35382
0.0632900,-172.0703,-12.39574
0.0633000,-171.6210,-12.38252
0.0633100,-170.6846,-12.54435
0.0633200,-170.8603,-12.46381
0.0633300,-171.2303,-12.55603
0.0633400,-171.1372,-12.41067
0.0633500,-169.8733,-12.50586
0.0633600,-169.9584,-12.45853
0.0633700,-170.3431,-12.48766
0.0633800,-169.4207,-12.45293
0.0633900,-169.1061,-12.51752
0.0634000,-170.1920,-12.52180
0.0634100,-168.8658,-12.53747
0.0634200,-168.7347,-12.46742
0.0634300,-169.7443,-12.56272
0.0634400,-168.8681,-12.65312
0.0634500,-169.2905,-12.52236
0.0634600,-168.2709,-12.65987
0.0634700,-168.1806,-12.49388
0.0634800,-167.9642,-12.56306
0.0634900,-166.8353,-12.58705
0.0635000,-167.4032,-12.52838
0.0635100,-167.0921,-12.54093
0.0635200,-167.0920,-12.66927
0.0635300,-166.0635,-12.55562
0.0635400,-166.8268,-12.61508
0.0635500,-166.0506,-12.65461
0.0635600,-165.3690,-12.73120
0.0635700,-164.6695,-12.59145
0.0635800,-164.5475,-12.62203
0.0635900,-164.4222,-12.69220
0.0636000,-164.2026,-12.62314
0.0636100,-163.6096,-12.59074
0.0636200,-164.1798,-12.68102
0.0636300,-163.3990,-12.57875
0.0636400,-163.7670,-12.63138
0.0636500,-163.0253,-12.61700
0.0636600,-162.8482,-12.75584
0.0636700,-161.7520,-12.72174
0.0636800,-161.3953,-12.75799
0.0636900,-161.1992,-12.73035
0.0637000,-161.4435,-12.65291
0.0637100,-160.4035,-12.65226
0.0637200,-160.5707,-12.70631
0.0637300,-160.2215,-12.76621
0.0637400,-159.2855,-12.70733
0.0637500,-159.0298,-12.72307
0.0637600,-159.2327,-12.59660
0.0637700,-158.6648,-12.66715
0.0637800,-158.7713,-12.66946
0.0637900,-158.1398,-12.76821
0.0638000,-157.3921,-12.73710
0.0638100,-157.2110,-12.61506
0.0638200,-157.0394,-12.75293
0.0638300,-156.1736,-12.72372
0.0638400,-155.9932,-12.78475
0.0638500,-156.3504,-12.64781
0.0638600,-155.0999,-12.69348
0.0638700,-154.8155,-12.75145
0.0638800,-155.3757,-12.61799
0.0638900,-153.9595,-12.73918
0.0639000,-154.2229,-12.70736
0.0639100,-154.0939,-12.61744
0.0639200,-152.5908,-12.62246
0.0639300,-152.7077,-12.67508
0.0639400,-152.8368,-12.73289
0.0639500,-152.0384,-12.73351
0.0639600,-151.4475,-12.73572
0.0639700,-150.9854,-12.59834
0.0639800,-151.0581,-12.67183
0.0639900,-150.6718,-12.70023
0.0640000,-149.7077,-12.59493
0.0640100,-150.1590,-12.63166
0.0640200,-149.6460,-12.63609
0.0640300,-149.0468,-12.60354
0.0640400,-147.7928,-12.61067
0.0640500,-148.5621,-12.60171
0.0640600,-147.1107,-12.59003
0.0640700,-146.8374,-12.65722
0.0640800,-146.6872,-12.62936
0.0640900,-146.1458,-12.54674
0.0641000,-145.4229,-12.70851
0.0641100,-145.6521,-12.63511
0.0641200,-144.8525,-12.58406
0.0641300,-145.1003,-12.70417
0.0641400,-144.6267,-12.69462
0.0641500,-144.8250,-12.63229
0.0641600,-143.7801,-12.55948
0.0641700,-143.6119,-12.63165
0.0641800,-143.1772,-12.67905
0.0641900,-143.1083,-12.64854
0.0642000,-142.8035,-12.53983
0.0642100,-141.6104,-12.59163
0.0642200,-140.7516,-12.51817
0.0642300,-140.6952,-12.64478
0.0642400,-140.5985,-12.60562
0.0642500,-139.7984,-12.60929
0.0642600,-139.3611,-12.48165
0.0642700,-139.3239,-12.48477
0.0642800,-138.7795,-12.64967
0.0642900,-139.4069,-12.64609
0.0643000,-138.3255,-12.52800
0.0643100,-138.3302,-12.48229
0.0643200,-138.1812,-12.54187
0.0643300,-137.2706,-12.59320
0.0643400,-136.5414,-12.55534
0.0643500,-136.6891,-12.44903
0.0643600,-135.6569,-12.59219
0.0643700,-135.7666,-12.56056
0.0643800,-135.9975,-12.45765
0.0643900,-135.2332,-12.41754
0.0644000,-134.9828,-12.43093
0.0644100,-134.8566,-12.49859
0.0644200,-133.7675,-12.56502
0.0644300,-133.5344,-12.47581
0.0644400,-132.3772,-12.48108
0.0644500,-133.3852,-12.50702
0.0644600,-131.9950,-12.44021
0.0644700,-131.8963,-12.51632
0.0644800,-131.9384,-12.39073
0.0644900,-130.8727,-12.51669
0.0645000,-130.8139,-12.46706
0.0645100,-130.5395,-12.45030
0.0645200,-130.7443,-12.42980
0.0645300,-129.0262,-12.34353
0.0645400,-128.9846,-12.37734
0.0645500,-129.0657,-12.49443
0.0645600,-128.2113,-12.40579
0.0645700,-128.3290,-12.32535
0.0645800,-128.2855,-12.34991
0.0645900,-127.8332,-12.26120
0.0646000,-127.2145,-12.44190
0.0646100,-126.2404,-12.28961
0.0646200,-125.8684,-12.26812
0.0646300,-126.4886,-12.28089
0.0646400,-125.9607,-12.37471
0.0646500,-125.3280,-12.27613
0.0646600,-125.5785,-12.28808
0.0646700,-124.1753,-12.31366
0.0646800,-124.3113,-12.24689
0.0646900,-124.0315,-12.16875
0.0647000,-124.1023,-12.19874
0.0647100,-123.5426,-12.24914
0.0647200,-123.1645,-12.26461
0.0647300,-121.9057,-12.23408
0.0647400,-122.3821,-12.11257
0.0647500,-122.2776,-12.14476
0.0647600,-121.0174,-12.21654
0.0647700,-121.1310,-12.22893
0.0647800,-120.6975,-12.14736
0.0647900,-119.5108,-12.23717
0.0648000,-119.0993,-12.08388
0.0648100,-119.2514,-12.18956
0.0648200,-118.7247,-12.13452
0.0648300,-118.1116,-12.06132
0.0648400,-118.7019,-11.97733
0.0648500,-117.4085,-12.01191
0.0648600,-117.5006,-12.10320
0.0648700,-117.3615,-12.12587
0.0648800,-116.3312,-11.92997
0.0648900,-116.0420,-11.99705
0.0649000,-115.7543,-12.01876
0.0649100,-114.6585,-11.91623
0.0649200,-114.7705,-11.97424
0.0649300,-114.9341,-11.93817
0.0649400,-114.1664,-11.91203
0.0649500,-114.2934,-11.83163
0.0649600,-113.4091,-11.89214
0.0649700,-112.3318,-11.85966
0.0649800,-112.6357,-11.75934
0.0649900,-111.8838,-11.91903
0.0650000,-111.7769,-11.73862
0.0650100,-111.1056,-11.71948
0.0650200,-110.8006,-11.71565
0.0650300,-110.8520,-11.67903
0.0650400,-110.0457,-11.66751
0.0650500,-109.4988,-11.64304
0.0650600,-108.5371,-11.64056
0.0650700,-108.0325,-11.57083
0.0650800,-108.2803,-11.66643
0.0650900,-107.6333,-11.54203
0.0651000,-107.0596,-11.64488
0.0651100,-107.3895,-11.59540
0.0651200,-106.3750,-11.64276
0.0651300,-105.3516,-11.50030
0.0651400,-105.2463,-11.48720
0.0651500,-104.4441,-11.50486
0.0651600,-104.4872,-11.45416
0.0651700,-104.6529,-11.39959
0.0651800,-103.2780,-11.42514
0.0651900,-103.2831,-11.29388
0.0652000,-103.3565,-11.30188
0.0652100,-101.5807,-11.30502
0.0652200,-102.3755,-11.25985
0.0652300,-101.2504,-11.32449
0.0652400,-100.2587,-11.30093
0.0652500,-100.6973,-11.15906
0.0652600,-99.4532,-11.22894
0.0652700,-99.7715,-11.12437
0.0652800,-98.3495,-11.13419
0.0652900,-97.4347,-11.05784
0.0653000,-97.4767,-11.05899
0.0653100,-97.2879,-10.93095
0.0653200,-96.0771,-11.02578
0.0653300,-95.4650,-10.95075
0.0653400,-96.1586,-10.99517
0.0653500,-95.6134,-10.83440
0.0653600,-94.2791,-10.87929
0.0653700,-93.8153,-10.81768
0.0653800,-93.3658,-10.87525
0.0653900,-92.0600,-10.66067
0.0654000,-92.3246,-10.71926
0.0654100,-91.2757,-10.59632
0.0654200,-90.3953,-10.59471
0.0654300,-90.3658,-10.53908
0.0654400,-90.4248,-10.50008
0.0654500,-89.5437,-10.53699
0.0654600,-88.7432,-10.39817
0.0654700,-87.3934,-10.49652
0.0654800,-87.9076,-10.47055
0.0654900,-86.1302,-10.35041
0.0655000,-86.1160,-10.37018
0.0655100,-85.0116,-10.32689
0.0655200,-85.4615,-10.29578
0.0655300,-84.3334,-10.15120
0.0655400,-83.4514,-10.11675
0.0655500,-83.2429,-10.18596
0.0655600,-83.0299,-9.97987
0.0655700,-82.5676,-9.99243
0.0655800,-80.8853,-9.98273
0.0655900,-81.2381,-9.95693
0.0656000,-79.3149,-9.92062
0.0656100,-78.5041,-9.77870
0.0656200,-78.4732,-9.89548
0.0656300,-78.5859,-9.70513
0.0656400,-77.1523,-9.60623
0.0656500,-75.8699,-9.66887
0.0656600,-75.1256,-9.56018
0.0656700,-75.3400,-9.50560
0.0656800,-74.4754,-9.46891
0.0656900,-74.1525,-9.43310
0.0657000,-73.4473,-9.31493
0.0657100,-72.3925,-9.38358
0.0657200,-72.0093,-9.34465
0.0657300,-70.8141,-9.32951
0.0657400,-69.5518,-9.12836
0.0657500,-69.7547,-9.19390
0.0657600,-68.3777,-9.02932
0.0657700,-68.3533,-9.01881
0.0657800,-67.0720,-8.99069
0.0657900,-66.4434,-8.86921
0.0658000,-66.3124,-8.80984
0.0658100,-64.8813,-8.78024
0.0658200,-64.0071,-8.81166
0.0658300,-63.2118,-8.62739
0.0658400,-63.3492,-8.74660
0.0658500,-62.6951,-8.56063
0.0658600,-62.0358,-8.62863
0.0658700,-61.1787,-8.46113
0.0658800,-60.2234,-8.41811
0.0658900,-58.8907,-8.28188
0.0659000,-58.8146,-8.23984
0.0659100,-57.4775,-8.27444
0.0659200,-56.7391,-8.25569
0.0659300,-56.6733,-8.16457
0.0659400,-55.0774,-8.08699
0.0659500,-53.7964,-7.98440
0.0659600,-53.0138,-7.99901
0.0659700,-52.9141,-7.92611
0.0659800,-52.3252,-7.84219
0.0659900,-50.5528,-7.75442
0.0660000,-49.6272,-7.75625
0.0660100,-48.9537,-7.66554
0.0660200,-48.0210,-7.58087
0.0660300,-47.5350,-7.48795
0.0660400,-46.5940,-7.50261
0.0660500,-46.8736,-7.36057
0.0660600,-45.0325,-7.25641
0.0660700,-44.1608,-7.28444
0.0660800,-44.3136,-7.09998
0.0660900,-43.3253,-7.14717
0.0661000,-42.6431,-6.94592
0.0661100,-41.6278,-6.90055
0.0661200,-40.4750,-6.93707
0.0661300,-40.0553,-6.91156
0.0661400,-39.1244,-6.73451
0.0661500,-38.0441,-6.79896
0.0661600,-37.5021,-6.65878
0.0661700,-36.5778,-6.47468
0.0661800,-34.9096,-6.44789
0.0661900,-34.4489,-6.39948
0.0662000,-33.7305,-6.44627
0.0662100,-33.7424,-6.28552
0.0662200,-32.0268,-6.21395
0.0662300,-30.6285,-6.14320
0.0662400,-30.8710,-6.04550
0.0662500,-28.9674,-6.11083
0.0662600,-28.3264,-5.96193
0.0662700,-27.7050,-5.95180
0.0662800,-26.9558,-5.79943
0.0662900,-25.8199,-5.78418
0.0663000,-25.4602,-5.66010
0.0663100,-24.2390,-5.64636
0.0663200,-23.5061,-5.57661
0.0663300,-22.1230,-5.52195
0.0663400,-21.5568,-5.42264
0.0663500,-20.4725,-5.29617
0.0663600,-20.0742,-5.25434
0.0663700,-19.8476,-5.12816
0.0663800,-18.4285,-5.12665
0.0663900,-17.4750,-5.07226
0.0664000,-16.6925,-5.00224
0.0664100,-16.4597,-4.96979
0.0664200,-15.8665,-4.92272
0.0664300,-13.6818,-4.66576
0.0664400,-13.5031,-4.74251
0.0664500,-12.1437,-4.69649
0.0664600,-12.0271,-4.59087
0.0664700,-11.5455,-4.40951
0.0664800,-9.6084,-4.40873
0.0664900,-9.2805,-4.42165
0.0665000,-8.2607,-4.19746
0.0665100,-8.1817,-4.20901
0.0665200,-7.1659,-4.07733
0.0665300,-6.3835,-4.11387
0.0665400,-5.6616,-3.95089
0.0665500,-3.7473,-3.86724
0.0665600,-2.7781,-3.92037
0.0665700,-1.8317,-3.73386
0.0665800,-1.2067,-3.69022
0.0665900,-1.2462,-3.55696
0.0666000,0.9033,-3.59198
0.0666100,0.6043,-3.54457
0.0666200,1.2601,-3.34941
0.0666300,3.0554,-3.34520
0.0666400,3.2451,-3.28198
0.0666500,4.4960,-3.29639
0.0666600,5.0409,-3.06986
0.0666700,5.8402,-3.00566
0.0666800,7.5666,-3.09145
0.0666900,8.0264,-2.87728
0.0667000,8.6401,-2.83669
0.0667100,8.7215,-2.76919
0.0667200,10.0793,-2.81439
0.0667300,10.5409,-2.61298
0.0667400,12.2902,-2.54956
0.0667500,12.0207,-2.47752
0.0667600,12.9520,-2.41407
0.0667700,14.3952,-2.40606
0.0667800,15.4333,-2.25005
0.0667900,15.7254,-2.21889
0.0668000,16.7440,-2.25638
0.0668100,17.7402,-2.10412
0.0668200,17.8720,-2.15584
0.0668300,19.5201,-1.94922
0.0668400,20.7475,-2.04389
0.0668500,21.1713,-1.79370
0.0668600,21.3332,-1.72802
0.0668700,23.0310,-1.78337
0.0668800,23.3099,-1.64184
0.0668900,23.9715,-1.68032
0.0669000,24.6416,-1.48844
0.0669100,25.2934,-1.48942
0.0669200,27.1598,-1.54580
0.0669300,27.1014,-1.35342
0.0669400,27.9343,-1.36859
0.0669500,29.0771,-1.33770
0.0669600,30.4409,-1.21167
0.0669700,31.4629,-1.13915
0.0669800,32.2648,-1.07569
0.0669900,32.1923,-1.12664
0.0670000,33.8546,-0.92449
0.0670100,33.4981,-0.88294
0.0670200,35.2607,-0.94543
0.0670300,35.3109,-0.91734
0.0670400,36.1459,-0.74879
0.0670500,36.4797,-0.73309
0.0670600,38.1320,-0.57695
0.0670700,38.3261,-0.66336
0.0670800,39.4530,-0.49668
0.0670900,40.0193,-0.44523
0.0671000,40.4504,-0.42056
0.0671100,41.9643,-0.30644
0.0671200,42.8642,-0.32925
0.0671300,43.5617,-0.31387
0.0671400,44.5331,-0.20342
0.0671500,44.4524,-0.12345
0.0671600,45.4826,-0.20283
0.0671700,46.9658,-0.19024
0.0671800,46.8235,-0.14714
0.0671900,48.2481,0.04913
0.0672000,49.2099,0.02174
0.0672100,49.5938,0.14030
0.0672200,49.9667,0.14321
0.0672300,50.5174,0.11954
0.0672400,51.2227,0.27425
0.0672500,52.8999,0.24814
0.0672600,52.6265,0.32637
0.0672700,53.6526,0.29877
0.0672800,55.1752,0.45899
0.0672900,55.3670,0.32157
0.0673000,56.1302,0.42347
0.0673100,57.4740,0.52500
0.0673200,58.0045,0.44838
0.0673300,58.4033,0.50329
0.0673400,59.3897,0.60747
0.0673500,60.1797,0.60918
0.0673600,61.4249,0.74337
0.0673700,62.2549,0.63439
0.0673800,62.9415,0.66366
0.0673900,63.0759,0.85829
0.0674000,63.3307,0.83128
0.0674100,64.7800,0.81276
0.0674200,65.3192,0.95950
0.0674300,66.3230,0.93865
0.0674400,66.3329,1.01055
0.0674500,67.9345,0.94020
0.0674600,68.0736,1.06239
0.0674700,68.2631,1.05893
0.0674800,70.3492,1.11952
0.0674900,70.7682,1.09353
0.0675000,70.3717,1.05209
0.0675100,71.3207,1.21678
0.0675200,72.2044,1.11203
0.0675300,72.8969,1.19397
0.0675400,73.3131,1.20308
0.0675500,74.4915,1.31449
0.0675600,75.0764,1.30866
0.0675700,75.4938,1.22653
0.0675800,76.2019,1.23891
0.0675900,77.5632,1.23335
0.0676000,78.2089,1.39021
0.0676100,78.2963,1.28087
0.0676200,79.2740,1.41381
0.0676300,79.6192,1.47633
0.0676400,80.2495,1.40569
0.0676500,81.5006,1.36523
0.0676600,82.0434,1.51328
0.0676700,83.1685,1.42012
0.0676800,83.3249,1.57780
0.0676900,84.5498,1.56005
0.0677000,84.6238,1.47692
0.0677100,84.7627,1.57485
0.0677200,86.6490,1.52326
0.0677300,87.4713,1.52802
0.0677400,87.6757,1.50143
0.0677500,87.5732,1.64948
0.0677600,89.3191,1.51332
0.0677700,89.5568,1.63235
0.0677800,89.6093,1.64795
0.0677900,91.0098,1.61634
0.0678000,91.2970,1.69544
0.0678100,91.3212,1.57599
0.0678200,92.2114,1.65929
0.0678300,92.9300,1.75513
0.0678400,94.4556,1.74145
0.0678500,94.6531,1.58668
0.0678600,94.9894,1.60308
0.0678700,95.3853,1.77056
0.0678800,96.5836,1.71605
0.0678900,96.8662,1.73078
0.0679000,96.8664,1.79218
0.0679100,98.3637,1.69458
0.0679200,98.5752,1.72811
0.0679300,98.9072,1.78811
0.0679400,99.2860,1.67328
0.0679500,100.3487,1.72720
0.0679600,101.5807,1.65202
0.0679700,102.2349,1.62594
0.0679800,102.1924,1.71713
0.0679900,103.2243,1.63977
0.0680000,103.2738,1.81113
0.0680100,104.6150,1.73068
0.0680200,104.4039,1.77925
0.0680300,105.0785,1.75113
0.0680400,105.1841,1.75215
0.0680500,105.7987,1.81699
0.0680600,106.5780,1.71927
0.0680700,107.2897,1.73587
0.0680800,107.1461,1.78855
0.0680900,107.6260,1.78477
0.0681000,108.8947,1.78259
0.0681100,109.6754,1.68729
0.0681200,108.9714,1.74952
0.0681300,110.6547,1.78629
0.0681400,110.3028,1.79442
0.0681500,110.8536,1.74156
0.0681600,111.4884,1.60374
0.0681700,111.8803,1.78485
0.0681800,112.8488,1.77152
0.0681900,113.3200,1.67448
0.0682000,114.0204,1.66340
0.0682100,113.3650,1.74969
0.0682200,114.2819,1.60548
0.0682300,115.5374,1.55632
0.0682400,115.6738,1.72186
0.0682500,115.5945,1.61846
0.0682600,115.6869,1.58304
0.0682700,115.9549,1.62534
0.0682800,116.9022,1.58229
0.0682900,116.7708,1.70131
0.0683000,117.8769,1.68563
0.0683100,118.1268,1.67085
0.0683200,119.2639,1.68681
0.0683300,119.5096,1.49355
0.0683400,119.6658,1.67410
0.0683500,119.1257,1.62499
0.0683600,119.6755,1.63781
0.0683700,121.2986,1.53915
0.0683800,120.6449,1.60746
0.0683900,121.3048,1.63016
0.0684000,122.3611,1.49979
0.0684100,122.2409,1.50014
0.0684200,122.3994,1.44723
0.0684300,121.9140,1.60368
0.0684400,123.0110,1.45048
0.0684500,122.5449,1.50997
0.0684600,123.2088,1.44980
0.0684700,124.2693,1.41563
0.0684800,123.9028,1.50915
0.0684900,124.1158,1.57268
0.0685000,124.4988,1.45165
0.0685100,125.1221,1.40825
0.0685200,124.8487,1.50293
0.0685300,126.2188,1.44733
0.0685400,125.6496,1.44435
0.0685500,125.8161,1.43575
0.0685600,126.4011,1.35035
0.0685700,126.1357,1.44966
0.0685800,127.4262,1.37047
0.0685900,126.3556,1.48118
0.0686000,127.8104,1.42177
0.0686100,127.5539,1.42178
0.0686200,128.1268,1.41836
0.0686300,127.5714,1.42971
0.0686400,127.3926,1.36779
0.0686500,128.5333,1.44794
0.0686600,128.5013,1.46429
0.0686700,128.0481,1.37214
0.0686800,129.5002,1.50132
0.0686900,128.3114,1.43314
0.0687000,128.6170,1.40037
0.0687100,129.6565,1.33516
0.0687200,129.0045,1.44551
0.0687300,129.0126,1.30878
0.0687400,130.3888,1.36596
0.0687500,130.5284,1.44320
0.0687600,129.8261,1.47896
0.0687700,129.5076,1.32853
0.0687800,130.5478,1.34900
0.0687900,130.9787,1.39959
0.0688000,130.2543,1.41036
0.0688100,130.0719,1.48484
0.0688200,130.5101,1.36959
0.0688300,131.0094,1.37659
0.0688400,130.2088,1.36331
0.0688500,130.8073,1.32693
0.0688600,131.4454,1.42029
0.0688700,130.4993,1.43246
0.0688800,130.6031,1.48600
0.0688900,130.6128,1.45944
0.0689000,131.1936,1.49362
0.0689100,130.6857,1.38108
0.0689200,130.8979,1.53635
0.0689300,130.8385,1.41805
0.0689400,131.8942,1.40947
0.0689500,131.8818,1.58361
0.0689600,131.5916,1.40184
0.0689700,131.7988,1.41362
0.0689800,131.1240,1.47119
0.0689900,131.2730,1.49833
0.0690000,131.0050,1.63066
0.0690100,131.3775,1.61598
0.0690200,130.7752,1.54092
0.0690300,131.0786,1.66422
0.0690400,131.2903,1.58274
0.0690500,131.4817,1.55659
0.0690600,130.8729,1.54711
0.0690700,130.6410,1.55715
0.0690800,131.9610,1.60722
0.0690900,131.8790,1.66879
0.0691000,131.9035,1.75030
0.0691100,131.5042,1.73127
0.0691200,131.4285,1.79107
0.0691300,131.4786,1.64676
0.0691400,130.5174,1.68961
0.0691500,131.7098,1.75130
0.0691600,131.0797,1.77759
0.0691700,130.7967,1.80007
0.0691800,130.9797,1.85074
0.0691900,131.6547,1.77701
0.0692000,131.4693,1.91646
0.0692100,130.9469,1.93836
0.0692200,131.2221,1.93767
0.0692300,131.2190,1.90146
0.0692400,130.2899,1.91777
0.0692500,130.9375,1.91855
0.0692600,130.0752,2.10793
0.0692700,130.1206,2.07846
0.0692800,130.6099,2.02804
0.0692900,129.9516,2.17746
0.0693000,130.0116,2.15089
0.0693100,130.9485,2.12955
0.0693200,130.1647,2.20669
0.0693300,130.9629,2.18653
0.0693400,129.6061,2.30876
0.0693500,130.0392,2.19234
0.0693600,129.9506,2.32349
0.0693700,130.5501,2.37457
0.0693800,130.3705,2.42597
0.0693900,130.0800,2.40402
0.0694000,130.2182,2.35202
0.0694100,130.3711,2.55618
0.0694200,129.3419,2.43462
0.0694300,129.0800,2.56237
0.0694400,129.7421,2.58066
0.0694500,129.5370,2.71295
0.0694600,129.5389,2.66469
0.0694700,129.6156,2.69753
0.0694800,129.2009,2.78977
0.0694900,128.7969,2.75592
0.0695000,128.8543,2.75008
0.0695100,129.6175,2.88775
0.0695200,128.5994,2.99222
0.0695300,129.1016,2.84156
0.0695400,129.7156,2.92331
0.0695500,129.2292,3.00241
0.0695600,129.4532,3.12279
